Ni1Local,Ni2Local,ctm_SID_c1_p1,gbm_ActGearEven,ctm_SID_c1_p2,ctm_SID_c1_p3,ctm_SID_c1_p4,gbm_ActGearOdd,ctm_SID_c1_p5,ctm_SID_c2_p1,ctm_SID_c2_p2,ssm_ClutchShiftClass,ctm_SID_c2_p3,ctm_SID_c2_p4,ctm_SID_c2_p5,scm_IntPhase,cam_Clutch1ActuatorPos,cam_Clutch2ActuatorPos,ccm_Clutch1TgtTorque_Nm,ccm_ShiftPhase,ccm_Clutch2TgtTorque_Nm,tmm_P1Temp,tmm_P2Temp,gsm_DrvMode,tmm_CPTemp,tmm_MTFTemp,ccm_Clutch1ActTorque_Nm,gsm_DrvPtn,ccm_Clutch2ActTorque_Nm,tom_ClutchTorque_T3,tom_Clutch1EstTq_Nm,LeverPositionLocal,tom_Clutch2EstTq_Nm,AppSlip,AppSlipDot,csm_ClutchActState,scm_Fb_Gain,scm_SE_dSliptgt_PonUp,scm_App_Bse_Trq,APS,scm_App_RampAccum,ecm_EngReqTrq_Nm,scm_NeDot,ssm_CurGear,Ne,iom_VSP16,BrakePress,ssm_ClutchTgtGear,TQI_J,FlywheelTq,CANRx_LONG_ACCEL,CANRx_LAT_ACCEL,Slope,SAS_Angle,master
RPM,RPM,,,,,,,,,,,,,,,,,Nm,,Nm,*C,*C,,*C,*C,Nm,,Nm,Nm,Nm,,Nm,RPM,RPM/10ms,,Nm,RPM/10ms,Nm,%,Nm,Nm,RPM/10ms,,RPM,KPH,bar,,Nm,Nm,m/s^2,m/s^2,%,Deg,Seconds
-5.208104395020663,907.4450549466115,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.1116208790041325,-0.03497918080045884,0.0,6.513488461537372,65.14604670327414,0.0,0.0,12.196509057356502,9.321509057356502,-1.6884615373719036,0.0,-1.1445054946611566,0.0,0.0,0.0,0.0,0.0,146.90521977936362,9.0,0.0,22.5,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16379.77884615657,0.0,655.2961263736653,0.0,1.5,15.0,644.8578021978644,644.8733516483984,0.0,1.5,491.34149999998584
-1.5448895033509922,908.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,476.27674084528223,0.051644509509106276,0.0,4.760963264810729,47.62413541048801,0.0,0.0,12.206146408836714,9.27218577348986,-1.3,0.0,-1.9546961324397354,0.0,0.0,0.0,0.0,0.0,150.16325966890068,15.0,0.0,22.62734806621987,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16380.75,0.0,655.172734806622,0.0,1.5,15.0,644.7564088397319,644.7564088397319,0.0,1.5,491.4414999999858
-1.7584269654956382,904.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,169.5913477934509,-0.4856258779676659,0.0,6.548086516855207,65.50373033717503,0.0,0.0,12.189255617996196,9.229393433998098,-3.7382022483061066,0.0,-1.5382022483061066,0.0,0.0,0.0,0.0,0.0,151.08089887584694,5.0,0.0,22.474157303450436,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16374.654494379234,0.0,655.26,0.0,1.5,15.0,645.09,645.12,0.0,1.5,491.54149999998583
-1.205882353698433,906.5882352926031,0.0,0.0,0.0,0.0,0.0,255.0,0.0,462.06058873073687,-0.10903033076255259,0.0,6.518594117650164,65.13129411759482,0.0,0.0,12.112706801472067,9.182100183832404,-4.1,0.0,-1.5529411755618803,0.0,0.0,0.0,0.0,0.0,150.59411764758892,4.0,0.0,22.6,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.26,0.0,1.5,15.0,644.6776470589068,644.7047058824438,0.0,1.5,491.64149999998585
-0.3443526161038662,901.4490358142339,0.0,0.0,0.0,0.0,0.0,255.0,0.0,180.9619003152051,-0.14256198357630193,0.0,6.544989531673101,65.49209090906514,0.0,0.0,12.107959925962662,9.137934745186689,-5.04187327925198,0.0,-1.4796143256935257,0.0,0.0,0.0,0.0,0.0,152.01019283715326,1.0,0.0,22.47245179071169,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16371.39531680187,0.0,655.3255096418577,0.0,1.5,15.0,644.6503030302172,644.6603030302172,0.0,1.5,491.7414999999858
-5.0,901.4101876690854,0.0,0.0,0.0,0.0,0.0,255.0,0.0,461.9651747622996,0.1805829006032077,0.0,6.548825469172714,65.4757426273672,0.0,0.0,12.094551147791183,9.116035522791183,-4.1,0.0,-2.4525469172713463,0.0,0.0,0.0,0.0,0.0,152.64101876690853,7.0,0.0,22.4,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.3441018766908,0.0,1.5,15.0,645.0358981233092,645.0817962466183,0.0,1.5,491.8414999999858
-0.7492877500960451,902.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,164.29421599456452,0.0,0.0,0.002327350424683051,0.022017093997694918,0.0,0.0,12.100099047363093,9.0859375,-4.1,0.0,-1.950427349942373,0.0,0.0,0.0,0.0,0.0,154.6247863250288,13.0,0.0,22.5,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.32,0.0,1.5,15.0,154.0742729745569,154.0742729745569,0.0,1.5,491.9414999999858
-3.7205882347255046,894.8235294147973,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.25588235305489904,-0.04538143385758696,0.0,0.0038647058803817497,0.0642352941093074,0.0,0.0,12.115808823527932,9.061810661776551,-4.1,0.0,-2.7470588231503363,0.0,0.0,0.0,0.0,0.0,155.98235294019088,3.0,0.0,22.3,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.35,0.0,1.5,15.0,-10.154117647073987,-10.108235294147972,0.0,1.5,492.04149999998583
-3.866666667061518,898.533333331754,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.1006666665166232,0.04466145836880825,0.0,6.5510000000059225,65.52006666671089,0.0,0.0,12.108203125009254,9.053776041663582,-4.1,0.0,-1.0933333324646606,0.0,0.0,0.0,0.0,0.0,156.40000000118457,5.0,0.0,22.3,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2246666666825,0.0,1.5,15.0,-10.185999999952617,-10.175999999952618,0.0,1.5,492.1414999999858
-0.5,896.5625000089044,0.0,0.0,0.0,0.0,0.0,255.0,0.0,375.3189573613038,0.07609049459456498,0.0,6.545748958327249,65.44271874999555,0.0,0.0,12.08955891927663,9.041849772138315,-4.1,0.0,-1.9291666660730429,0.0,0.0,0.0,0.0,0.0,156.37291666518263,15.0,0.0,22.3,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16375.755208328139,0.0,655.2657291666518,0.0,1.5,15.0,645.03,645.0157291666518,0.0,1.5,492.24149999998576
-3.1379781416876806,892.2076502670029,0.0,0.0,0.0,0.0,0.0,255.0,0.0,474.4631972300075,0.20869620917131476,0.0,6.533357103837656,65.32896174866498,0.0,0.0,12.045930455956292,9.008148693652098,-2.7,0.0,-1.4448087433249277,0.0,0.0,0.0,0.0,0.0,155.40683060163724,9.0,0.0,22.2,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.34,0.0,1.5,15.0,645.0162021858312,645.0217213114987,0.0,1.5,492.3414999999858
-2.4609375007397323,893.1562499970411,0.0,0.0,0.0,0.0,0.0,255.0,0.0,378.87203028123173,-0.22149658197923758,0.0,6.516926562490975,65.16846874999113,0.0,0.0,11.974304199224528,8.980163574224528,-4.1,0.0,-2.5265625004438395,0.0,0.0,0.0,0.0,0.0,153.24687499911232,1.0,0.0,22.257812499852054,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.34,0.0,1.5,15.0,644.5568750000592,644.5968750000592,0.0,1.5,492.4414999999858
-3.3829639885255833,888.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,480.81781215056793,0.21272290508462954,0.0,6.544207479225244,65.41571191133448,0.0,0.0,11.955473078259466,8.955992468839645,-2.7,0.0,-2.2265927977051168,0.0,0.0,0.0,0.0,0.0,153.74681440458977,2.0,0.0,22.1,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.34,0.0,1.5,15.0,644.701274238164,644.7086149583936,0.0,1.5,492.5414999999858
-4.782000000570993,886.5813333318107,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0070933333409465725,0.0,0.0,6.5503,65.5037093333341,0.0,0.0,11.948083333336307,8.934979166668153,-2.7,0.0,-1.9581333331810686,0.0,0.0,0.0,0.0,0.0,154.56746666727574,5.0,0.0,22.1,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.1983733333637,0.0,1.5,15.0,645.0787199999772,645.0787199999772,0.0,1.5,492.64149999998574
-0.5,886.9041095921582,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.2589041097059,-0.25906999142922404,0.0,6.544436986300981,65.4342602739804,0.0,0.0,11.927547089047184,8.91796875,-4.1,0.0,-2.0178082194118647,0.0,0.0,0.0,0.0,0.0,154.2547945203921,12.0,0.0,22.1,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.1954794520393,0.0,1.5,15.0,645.01,645.01,0.0,1.5,492.74149999998576
-3.7699724510080808,880.5399449020161,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.16308539903428268,-0.012461260339749057,0.0,6.534718181823346,65.3634903581369,0.0,0.0,11.89332063533975,8.880176050283124,-5.049035813689495,0.0,-2.438016529395152,0.0,0.0,0.0,0.0,0.0,154.30303030389112,12.0,0.0,21.9,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2573002754899,0.0,1.5,15.0,644.9880991735303,645.04269972451,0.0,1.5,492.8414999999858
-3.2415730345075553,884.9662921380302,0.0,0.0,0.0,0.0,0.0,255.0,0.0,169.67112307204437,0.0,0.0,6.531280898868728,65.34365168537886,0.0,0.0,11.855907654499068,8.863720154499068,-4.1,0.0,-2.3966292138030223,0.0,0.0,0.0,0.0,0.0,152.65842696549245,9.0,0.0,22.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.21,0.0,1.5,15.0,644.8570786517254,644.8670786517254,0.0,1.5,492.94149999998575
-0.6315789469731111,879.4736842121075,0.0,0.0,0.0,0.0,0.0,255.0,0.0,482.7789478861348,0.0,0.0,6.546515789477242,65.45336842104551,0.0,0.0,11.840768914476772,8.842824835523228,-4.1,0.0,-1.6736842106053778,0.0,0.0,0.0,0.0,0.0,153.6368421060538,12.0,0.0,21.9,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.3052631578789,0.0,1.5,15.0,644.855263157879,644.8331578946974,0.0,1.5,493.0414999999857
-4.124293784908272,875.5028248603669,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.2106214692808,0.0,0.0,6.546643502821156,65.45149717513964,0.0,0.0,11.823733227402702,8.826679466818915,-4.1,0.0,-1.6248587569816546,0.0,0.0,0.0,0.0,0.0,153.2734463267982,6.0,0.0,21.8,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2900564972073,0.0,1.5,15.0,645.0649717513963,482.20310787212327,0.0,1.5,493.14149999998574
-0.8670360114744167,878.9362880917953,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.1511634347218,0.0,0.0,6.545841551248192,65.4375318559541,0.0,0.0,11.805601843839645,8.811856172099109,-4.1,0.0,-2.17977839311535,0.0,0.0,0.0,0.0,0.0,153.6,10.0,0.0,21.9,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2526592797705,0.0,1.5,15.0,644.974681440459,644.979362880918,0.0,1.5,493.24149999998576
-2.9711538447830033,871.4615384631052,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.238076923257,0.0,0.0,6.532830769233589,65.3161153846616,0.0,0.0,11.75751201924301,8.784104567310752,-4.1,0.0,-1.6653846157762848,0.0,0.0,0.0,0.0,0.0,152.57307692315524,1.0,0.0,21.673076923155257,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.31,0.0,1.5,15.0,645.004615384631,645.0319230769466,0.0,1.5,493.34149999998573
-5.799033149763502,870.5359116006307,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.4445027621229791,0.0,0.0,6.512494751380347,65.16939779001576,0.0,0.0,11.688929773827509,8.752859547655019,-4.1,0.0,-1.4143646402522647,0.0,0.0,0.0,0.0,0.0,150.3392265198108,6.0,0.0,21.7,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.1692817679874,0.0,1.5,15.0,644.6266022099842,644.6739226519811,0.0,1.5,493.4414999999857
-0.75,868.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.2233333336052,0.0,0.0,6.544470588231936,65.43103921567987,0.0,0.0,11.67087928921881,8.724111519609405,-4.1,0.0,-1.6549019599845658,0.0,0.0,0.0,0.0,0.0,150.90196078399384,11.0,0.0,21.7,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2050980391997,0.0,1.5,15.0,644.655294117599,644.665294117599,0.0,1.5,493.5414999999857
-5.2631578939462225,868.1052631515698,0.0,0.0,0.0,0.0,0.0,255.0,0.0,482.9305268337088,0.0,0.0,6.548226315790897,65.48563157893946,0.0,0.0,11.661595394738386,8.70055509869193,-4.1,0.0,-0.8947368409193333,0.0,0.0,0.0,0.0,0.0,151.64736842121076,5.0,0.0,21.5,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16373.75,0.0,655.2473684210605,0.0,1.5,15.0,645.0136842104552,472.60842157067736,0.0,1.5,493.64149999998574
-0.8088235300115756,869.5294117599074,0.0,0.0,0.0,0.0,0.0,255.0,0.0,167.30548967229154,0.265625,0.0,6.550035294115967,65.52564705884033,0.0,0.0,11.65816482843762,8.688916973047025,-2.7,0.0,-1.078431371989196,0.0,0.0,0.0,0.0,0.0,151.6784313719892,2.0,0.0,21.625490195998456,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.2250980391997,0.0,1.5,15.0,645.0098039216006,644.9747058824009,0.0,1.5,493.7414999999857
-0.1988950270302435,864.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,481.2679010710661,0.0,0.0,6.547124861881067,65.44175138118933,0.0,0.0,11.641142955799557,8.660674205799557,-2.7,0.0,-2.3613259675637077,0.0,0.0,0.0,0.0,0.0,152.66740331531318,1.0,0.0,21.573480663062636,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.3353038673876,0.0,1.5,15.0,645.0053038673875,644.9806077347749,0.0,1.5,493.8414999999857
-3.3140845076465144,867.0084507074481,0.0,0.0,0.0,0.0,0.0,255.0,0.0,162.68611214830287,0.0,0.0,4.925159441895561,49.274662024615196,0.0,0.0,11.64012433978401,8.642093970071997,-2.7,0.0,-1.7504225353724039,0.0,0.0,0.0,0.0,0.0,153.27352112619658,13.0,0.0,21.524788732313798,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.3375211267687,0.0,1.5,15.0,-10.23,-10.21495774646276,0.0,1.5,493.9414999999857
0.0,865.0415512433684,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.2690581716263147,-0.04060985113898056,0.0,1.707428803677793,17.10119385394056,0.0,0.0,11.645386080341694,8.630940529772204,-3.735457064821063,0.0,-1.304155124336839,0.0,0.0,0.0,0.0,0.0,153.9135734080737,2.0,0.0,21.52603878108421,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.2,25.0,0.0,16377.25,0.0,655.3352077562168,0.0,1.5,15.0,645.08,645.05,0.0,1.5,494.0414999999857
-2.896694213691449,856.1157024730211,0.0,0.0,0.0,0.0,0.0,255.0,0.0,173.28024741677385,0.0245351239869937,0.0,6.541663636360162,65.41282644629047,0.0,0.0,11.618511105379612,8.627469653924077,-2.7,0.0,-2.305785123651053,0.0,0.0,0.0,0.0,0.0,152.77933884273827,8.0,0.0,21.326446280912762,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.1,25.0,0.0,16377.25,0.0,655.35,0.0,1.5,15.0,-10.222066115726172,471.79752117866235,0.0,1.5,494.1414999999857
-0.8011049729697565,862.5303867387473,0.0,0.0,0.0,0.0,0.0,255.0,0.0,481.35607786674126,-0.025174809966844437,0.0,6.549522651935127,65.47454696129745,0.0,0.0,11.608857044200443,8.608857044200443,-3.071270717123121,0.0,-2.9447513801857554,0.0,0.0,0.0,0.0,0.0,153.66740331531318,14.0,0.0,21.526519336937366,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.1,25.0,0.0,16376.321823207192,0.0,655.35,0.0,1.5,15.0,645.0226519336937,644.98,0.0,1.5,494.24149999998565
0.18287671252479745,862.9260274003967,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.2836164385209,-0.24510916126979596,0.0,6.544456438354831,65.4369260274004,0.0,0.0,11.5893193493166,8.591796875,-3.7241095901388657,0.0,-4.0556164402380555,0.0,0.0,0.0,0.0,0.0,153.5,7.0,0.0,21.54630137001984,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.1,25.0,0.0,16374.689726024653,0.0,0.0,0.0,1.280547944970243,12.80547944970243,644.96,644.974630137002,0.0,1.280547944970243,494.3414999999857
-2.5686141302405376,866.1956521676972,0.0,0.0,0.0,0.0,0.0,255.0,0.0,475.36432116122774,0.27387270740443714,0.0,6.546935326087423,65.45656793477251,0.0,0.0,11.575635827107496,8.578661047892504,-2.7,0.0,-0.9097826083848602,0.0,0.0,0.0,0.0,0.0,153.6078804353265,9.0,0.0,21.372554347903783,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.0,25.0,0.0,16377.25,0.0,655.35,0.0,1.5,15.0,645.0954891304193,645.0854891304193,0.0,1.5,494.4414999999857
-0.188028169216107,863.5042253537289,0.0,0.0,0.0,0.0,0.0,255.0,0.0,162.5688445411802,-0.1649867955678905,0.0,4.926838878532749,65.52527323944551,0.0,0.0,11.571781470072,8.577640845072,-4.422253520076244,0.0,-2.9752112676864426,0.0,0.0,0.0,0.0,0.0,153.19830985850845,13.0,0.0,21.475211267686444,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,22.0,25.0,0.0,16375.576760568834,0.0,492.89704278310285,0.0,1.5,15.0,645.1150422535374,645.0851267606118,0.0,1.5,494.54149999998566
-3.4811320741174065,854.5498652275628,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.2785175204168,-0.10260486879336447,0.0,6.54903746630689,65.48222641511059,0.0,0.0,11.557519794477416,8.564647911045167,-4.1,0.0,-2.2725067386218623,0.0,0.0,0.0,0.0,0.0,153.6,5.0,0.0,21.2,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.9,25.0,0.0,16373.75,0.0,655.3472506738622,0.0,1.5,15.0,-10.227250673862187,-10.209002695448746,0.0,1.5,494.6414999999856
-7.75,853.4710743817448,0.0,0.0,0.0,0.0,0.0,255.0,0.0,481.9100005169604,0.0,0.0,6.545939669426147,65.44623140494603,0.0,0.0,11.542452221075923,8.540095557848154,-4.1,0.0,-1.7355371908723674,0.0,0.0,0.0,0.0,0.0,153.89421487634894,13.0,0.0,21.126446280912763,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.8,25.0,0.0,16373.75,0.0,655.179421487635,0.0,1.5,15.0,-10.23,-10.17,0.0,1.5,494.74149999998565
-4.5,849.6363636349157,0.0,0.0,0.0,0.0,0.0,255.0,0.0,535.757272253295,0.0,0.0,6.524027272732559,65.19563636373844,0.0,0.0,11.461825284117776,8.524147727275555,-4.1,0.0,-0.8454545452373503,0.0,0.0,0.0,0.0,0.0,151.19090909127107,1.0,0.0,21.181818181745783,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.8,25.0,0.0,16373.75,0.0,655.1,0.0,1.5,15.0,644.891818181905,644.9500000000796,0.0,1.5,494.8414999999857
-2.0,857.7685950539711,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.8319008259324229,0.0,0.0,6.493228099169285,65.01547107428608,0.0,0.0,11.370464230379621,8.502356663227772,-4.1,0.0,-2.444628100833711,0.0,0.0,0.0,0.0,0.0,146.22066115726196,9.0,0.0,21.17355371908732,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.8,25.0,0.0,16373.75,0.0,655.2052892561826,0.0,1.5,15.0,644.1494214876349,644.1594214876349,0.0,1.5,494.94149999998564
-1.9219613269600186,850.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,655.0015469618662,0.0,0.0,4.828139231716386,65.44422099442906,0.0,0.0,11.359375,8.49692463744025,-4.1,0.0,-0.8511049707071685,0.0,0.0,0.0,0.0,0.0,146.1411602199616,3.0,0.0,21.2,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.8,25.0,0.0,16373.75,0.0,655.26,0.0,1.5,15.0,644.5388674032275,644.5562430938431,0.0,1.5,495.0414999999856
-0.5,845.5184135993619,0.0,0.0,0.0,0.0,0.0,255.0,0.0,497.46306002311326,0.0,0.0,1.5800065102493137,0.010371104804466527,0.0,0.0,11.362268723438746,8.470376682025641,-4.1,0.0,-1.5277620399042888,0.0,0.0,0.0,0.0,0.0,147.8203966001595,8.0,0.0,21.1,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.8,25.0,0.0,16373.75,0.0,655.2624079320032,0.0,1.5,15.0,644.9396317280127,644.9220396600159,0.0,1.5,495.1414999999856
-3.0682432430493733,844.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.26718918945285197,0.0,0.0,6.549100270269418,65.51772162163945,0.0,0.0,11.356888724663676,8.44175992399103,-4.1,0.0,-2.6272972972197497,0.0,0.0,0.0,0.0,0.0,148.7637837833185,10.0,0.0,21.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.7,25.0,0.0,16373.75,0.0,655.31,0.0,1.5,15.0,466.2298924000942,-10.209081081112101,0.0,1.5,495.24149999998565
-3.684065934263558,840.5274725258915,0.0,0.0,0.0,0.0,0.0,255.0,0.0,654.8791208788837,0.0,0.0,6.548471428574512,65.43662637363349,0.0,0.0,11.336860405222868,8.423935439554263,-4.1,0.0,-2.5681318685271157,0.0,0.0,0.0,0.0,0.0,149.3626373633488,3.0,0.0,20.926373626294577,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.6,25.0,0.0,16373.75,0.0,655.2073626373706,0.0,1.5,15.0,645.1147252747411,645.1147252747411,0.0,1.5,495.3414999999856
-1.4090909087263073,841.6363636349053,0.0,0.0,0.0,0.0,0.0,255.0,0.0,119.37909138655141,0.0,0.0,6.545145454548445,65.47372727271416,0.0,0.0,11.325816761362212,8.42578125,-4.1,0.0,-1.7,0.0,0.0,0.0,0.0,0.0,148.3454545460379,11.0,0.0,20.9,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.6,25.0,0.0,16373.75,0.0,655.26,0.0,1.5,15.0,645.08,645.08,0.0,1.5,495.4414999999856
-3.1830601094864113,840.5355191241088,0.0,0.0,0.0,0.0,0.0,255.0,0.0,175.8607645120219,0.0,0.0,6.543833333328532,65.4765191256933,0.0,0.0,11.311454064210725,8.423305157105363,-4.1,0.0,-1.9874316934380485,0.0,0.0,0.0,0.0,0.0,147.5803278686163,7.0,0.0,20.9,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.5,25.0,0.0,16373.75,0.0,655.26,0.0,1.5,15.0,645.0853551912411,-10.23,0.0,1.5,495.5414999999856
-0.5649171268733632,838.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,654.9056906074728,0.0,0.0,6.5462718232087855,65.41728729283514,0.0,0.0,11.28652667473151,8.406681629838905,-4.1,0.0,-2.277900552248036,0.0,0.0,0.0,0.0,0.0,147.69613259700262,10.0,0.0,20.874033149250653,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.5,25.0,0.0,16373.75,0.0,655.26,0.0,1.5,15.0,645.0270165746253,645.0644198895504,0.0,1.5,495.6414999999856
-2.3442760933068003,836.7542087464544,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.06754208746454402,0.0,0.0,6.539835690233267,65.40511111107912,0.0,0.0,11.26544086700526,8.39416298401052,-4.1,0.0,-2.54343434401592,0.0,0.0,0.0,0.0,0.0,146.91885521866138,2.0,0.0,20.790572390669322,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.49057239066932,25.0,0.0,16373.75,0.0,655.2590572390669,0.0,1.5,15.0,645.0290572390669,645.03,0.0,1.5,495.7414999999856
-4.795270270855859,833.4540540556156,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.07551351332612503,0.0,0.0,6.537026486488985,65.37781621622246,0.0,0.0,11.233308699327374,8.37109375,-4.1,0.0,-1.4545945944384375,0.0,0.0,0.0,0.0,0.0,146.52702702780783,4.0,0.0,20.72729729721922,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.4,25.0,0.0,16373.75,0.0,655.1745405405561,0.0,1.5,15.0,645.0245405405561,645.0245405405561,0.0,1.5,495.84149999998556
-0.38287671193393735,836.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,654.9279726027161,0.0,0.0,6.5385608219185185,65.34240547945679,0.0,0.0,11.194274400688016,8.355345676376032,-4.1,0.0,-1.8126027390942998,0.0,0.0,0.0,0.0,0.0,145.6468493152264,4.0,0.0,20.7,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2500.0,0.0,0.0,0.5,21.4,25.0,0.0,16373.75,0.0,655.2053150684774,0.0,1.5,15.0,644.8293698630453,644.8146849315227,0.0,1.5,495.9414999999856
